Segundos;Tª Agua Entrada;Tª Agua Salida;Caudal Aire Prim;Cauda Aire Sec;Tª Humos;Tª Chimenea;Caudal Agua;Peso Pellet (kg);O2 (%);TC1;TC2;TC3;TC4;TC5;TC6;TC7;Comment;NO (ppm) corr;NOx (ppm) corr;CO (ppm) corr;CO2 (%) corr
1919.999818;18.812065;37.783283;73.221763;166.347747;729.504817;155.868949;-0.014062;28.07591;4.08;0;0;0;0;0;0;0;05/05/2017 11:21:25;76.10283688;3.803191489;1625.295508;9.985815603
1925.000104;18.892516;38.131814;72.939503;162.41036;732.483058;155.854032;-0.062541;27.989375;4.25;0;0;0;0;0;0;0;05/05/2017 11:21:30;76.92119403;3.848358209;1641.791045;10.06746269
1929.99939;18.768404;38.243346;71.378246;162.286025;734.788462;156.726883;-0.076576;27.968748;4.56;0;0;0;0;0;0;0;05/05/2017 11:21:35;78.35827251;3.920924574;1672.749392;10.04987835
1934.999676;18.72557;38.413446;69.977569;164.826144;737.359294;156.395935;-0.08599;28.025047;4.68;0;0;0;0;0;0;0;05/05/2017 11:21:40;78.88051471;3.943014706;1685.04902;10.02267157
1939.999962;18.87645;38.529622;72.525092;165.804198;741.187737;156.022039;-0.109247;28.106446;4.72;0;0;0;0;0;0;0;05/05/2017 11:21:45;78.92567568;3.945945946;1689.189189;9.993243243
1944.999248;18.841052;38.591063;72.676328;165.749088;746.381305;156.848363;-0.103166;28.077948;4.61;0;0;0;0;0;0;0;05/05/2017 11:21:50;78.26845638;3.912751678;1677.852349;9.966442953
1949.999534;18.836135;38.742543;69.880605;164.929186;748.900925;157.276604;-0.113289;27.952848;4.49;0;0;0;0;0;0;0;05/05/2017 11:21:55;77.46638401;3.87098728;1665.657177;9.933979406
1954.99982;19.003524;38.784047;69.409066;164.989536;747.631878;156.568467;-0.117402;27.962507;4.19;0;0;0;0;0;0;0;05/05/2017 11:22:00;75.83521713;3.788816181;1635.930993;9.835217133
1960.000106;19.075571;38.953977;69.845279;165.180129;740.806824;155.871341;-0.098395;28.080055;4.04;0;0;0;0;0;0;0;05/05/2017 11:22:05;74.98290094;3.748820755;1621.462264;9.780660377
1964.999392;18.994134;39.064633;69.217949;165.826115;733.653533;156.113386;-0.096542;28.125297;3.87;0;0;0;0;0;0;0;05/05/2017 11:22:10;74.04611792;3.705195563;1605.370695;9.734967893
1969.999678;18.867509;39.30519;71.106756;165.373922;729.847491;156.254511;-0.040467;27.981824;3.71;0;0;0;0;0;0;0;05/05/2017 11:22:15;72.90919607;3.645459803;1590.514748;9.803932909
1974.999964;18.94743;39.386051;70.867075;164.964325;732.064385;155.721397;-0.029685;27.911678;3.93;0;0;0;0;0;0;0;05/05/2017 11:22:20;73.58465144;3.679554774;1611.013474;9.956063269
1979.999249;19.091852;39.558472;71.380683;163.623306;740.045615;156.890575;-0.101707;28.024275;4.28;0;0;0;0;0;0;0;05/05/2017 11:22:25;74.84210526;3.743421053;1644.736842;10.24342105
1984.999536;19.08596;39.788997;74.155248;165.038032;743.947046;157.4737;-0.108545;28.126154;4.46;0;0;0;0;0;0;0;05/05/2017 11:22:30;75.22430472;3.764207981;1662.636034;10.20858525
1989.999822;19.083123;39.939631;74.022151;165.916167;747.733595;157.06598;-0.085747;28.021059;4.4;0;0;0;0;0;0;0;05/05/2017 11:22:35;74.58795181;3.730722892;1656.626506;10.14518072
1995.000108;19.023469;40.046764;73.02025;164.161109;749.161528;156.683007;-0.072576;27.93674;4.12;0;0;0;0;0;0;0;05/05/2017 11:22:40;73.18127962;3.655805687;1629.146919;9.963862559
1999.999393;19.128475;40.143147;71.498509;163.627708;746.589146;157.126079;-0.067585;27.796539;3.9;0;0;0;0;0;0;0;05/05/2017 11:22:45;72.09824561;3.602339181;1608.187135;9.797076023
2004.99968;19.214793;40.225788;69.484266;163.937916;739.88528;157.022864;-0.058122;27.803217;3.76;0;0;0;0;0;0;0;05/05/2017 11:22:50;71.53828306;3.579466357;1595.12761;9.781322506
2009.999966;19.31864;40.410809;67.267602;164.855717;734.466844;156.704393;-0.068096;27.690376;3.62;0;0;0;0;0;0;0;05/05/2017 11:22:55;71.02531646;3.550632911;1582.278481;9.873417722
2014.999251;19.336949;40.50574;69.205052;163.076513;730.845174;155.131619;-0.083674;27.773329;4.08;0;0;0;0;0;0;0;05/05/2017 11:23:00;73.03427896;3.653664303;1625.295508;10.18085106
2019.999537;19.243115;40.569223;72.17096;164.558019;732.620094;154.906988;-0.089749;27.813435;4.67;0;0;0;0;0;0;0;05/05/2017 11:23:05;75.80771586;3.792406614;1684.017146;10.36007348
2024.999824;19.237671;40.763888;72.851431;164.951411;736.333741;155.936146;-0.091169;27.879127;4.75;0;0;0;0;0;0;0;05/05/2017 11:23:10;76.21476923;3.811076923;1692.307692;10.22830769
2030.000109;19.330193;40.826982;73.468837;162.093483;738.850505;156.813889;-0.103135;27.882315;4.66;0;0;0;0;0;0;0;05/05/2017 11:23:15;75.81517748;3.790085679;1682.986536;10.11138311
2034.999395;19.322168;40.921686;72.822772;162.923476;741.045863;156.467737;-0.106872;27.976737;4.47;0;0;0;0;0;0;0;05/05/2017 11:23:20;74.99032063;3.746521476;1663.641863;9.988505747
2039.999681;19.396578;41.10603;72.9025;162.760195;744.049703;156.129682;-0.089799;27.922758;4.4;0;0;0;0;0;0;0;05/05/2017 11:23:25;74.77349398;3.737349398;1656.626506;9.946385542
2044.999968;19.456381;41.251111;71.713537;164.710339;744.460633;154.931195;-0.078745;27.865336;4.31;0;0;0;0;0;0;0;05/05/2017 11:23:30;74.4691432;3.723786699;1581.7855;9.89275015
2049.999253;19.489322;41.346664;71.111264;164.056202;741.375272;154.495518;-0.072935;27.864837;4.37;0;0;0;0;0;0;0;05/05/2017 11:23:35;74.89657246;3.74383644;1587.492483;9.928442574
2054.999539;19.428541;41.487512;68.371122;164.44161;732.47094;154.430578;-0.086334;27.916156;4.3;0;0;0;0;0;0;0;05/05/2017 11:23:40;74.65508982;3.734730539;1580.838323;9.886826347
2059.999825;19.402402;41.526385;67.120101;165.18187;728.283558;153.462241;-0.084555;27.937828;4.37;0;0;0;0;0;0;0;05/05/2017 11:23:45;74.98917619;3.750450992;1587.492483;9.928442574
2065.000111;19.576817;41.51687;70.390626;164.02795;727.622998;153.11733;-0.073743;28.011099;4.89;0;0;0;0;0;0;0;05/05/2017 11:23:50;77.29360646;3.864680323;1707.014277;10.30353818
2069.999397;19.615124;41.696211;72.673613;164.47932;728.343083;153.127636;-0.064032;28.002233;5.07;0;0;0;0;0;0;0;05/05/2017 11:23:55;77.87696171;3.894538606;1726.302574;10.30947897
2074.999683;19.754211;41.80743;72.306727;163.140122;731.019542;153.528209;-0.055105;27.979102;5.21;0;0;0;0;0;0;0;05/05/2017 11:24:00;78.28879037;3.915136162;1741.608613;10.21975934
2079.999969;19.830055;41.911474;73.580461;164.4117;733.282131;153.635904;-0.084262;27.815932;5.14;0;0;0;0;0;0;0;05/05/2017 11:24:05;77.48549811;3.87704918;1733.921816;10.09142497
2084.999255;19.858716;42.158295;74.985264;163.890815;733.305551;153.478501;-0.062698;27.939514;4.98;0;0;0;0;0;0;0;05/05/2017 11:24:10;76.40948814;3.81772784;1716.604245;9.949438202
2089.999541;19.689891;42.371374;71.812636;163.149342;729.985966;153.762985;-0.068685;28.05249;4.85;0;0;0;0;0;0;0;05/05/2017 11:24:15;75.4130031;3.773374613;1702.786378;9.876160991
2094.999827;19.721899;42.413322;69.755352;164.244396;726.663022;153.285421;-0.112881;27.865294;4.8;0;0;0;0;0;0;0;05/05/2017 11:24:20;74.8882716;3.741358025;1697.530864;9.852469136
2100.000113;19.910995;42.435468;71.495255;165.288565;723.321585;152.989412;-0.103297;27.89869;4.91;0;0;0;0;0;0;0;05/05/2017 11:24:25;75.24984462;3.760099441;1709.136109;10.02921069
2104.999399;19.98786;42.613172;71.125753;163.875729;720.313078;152.906139;-0.083855;27.808933;5.14;0;0;0;0;0;0;0;05/05/2017 11:24:30;76.15384615;3.807692308;1733.921816;10.13997478
2109.999685;19.880254;42.778797;70.801878;161.816812;717.249854;152.727756;-0.042927;27.841419;5.25;0;0;0;0;0;0;0;05/05/2017 11:24:35;76.56698413;3.827301587;1746.031746;10.16190476
2114.999971;19.903444;42.752792;71.409144;163.5731;713.252851;152.427956;-0.054526;27.872032;5.42;0;0;0;0;0;0;0;05/05/2017 11:24:40;77.24005135;3.862002567;1765.08344;10.11039795
2119.999257;19.969185;42.855161;73.474036;164.817772;709.22289;151.956152;-0.07759;27.956515;5.43;0;0;0;0;0;0;0;05/05/2017 11:24:45;77.19075145;3.857418112;1766.217084;10.06037251
2124.999543;20.018847;42.99493;75.668215;164.877638;705.406201;151.144667;-0.096124;27.994091;5.44;0;0;0;0;0;0;0;05/05/2017 11:24:50;77.15552699;3.859897172;1767.352185;10.04562982
2129.999829;20.041787;43.052787;74.873999;165.103891;703.433155;150.944871;-0.094844;27.937875;5.57;0;0;0;0;0;0;0;05/05/2017 11:24:55;77.7485418;3.885288399;1782.242385;10.04471808
2135.000115;19.997928;43.241583;69.884493;163.834592;698.224104;150.346148;-0.077396;27.85325;5.69;0;0;0;0;0;0;0;05/05/2017 11:25:00;78.37230568;3.915741346;1796.211626;10.05878511
2139.999401;20.013653;43.275984;69.554076;162.710859;686.733287;149.866162;-0.076176;27.881269;5.75;0;0;0;0;0;0;0;05/05/2017 11:25:05;78.73114754;3.938360656;1803.278689;10.00459016
2144.999687;20.094682;43.404027;68.991052;163.438183;672.539045;148.202465;-0.058822;27.855991;6.15;0;0;0;0;0;0;0;05/05/2017 11:25:10;80.94074074;4.044444444;1851.851852;10.22962963
2149.999973;20.238634;43.538543;68.110793;162.948774;660.552493;146.785408;-0.027486;27.890229;6.69;0;0;0;0;0;0;0;05/05/2017 11:25:15;84.07197764;4.204751922;1921.733054;10.12368973
2154.999259;20.34846;43.81277;68.174006;163.211336;651.573213;145.619679;-0.056556;27.979143;7.63;0;0;0;0;0;0;0;05/05/2017 11:25:20;90.01570681;4.500373972;2056.84368;10.39940165
2159.999545;20.192292;44.028901;69.540926;164.087576;641.704708;143.993427;-0.088537;27.959276;8.08;0;0;0;0;0;0;0;05/05/2017 11:25:25;93.15944272;4.657120743;2043.343653;10.21671827
2164.999831;20.172377;43.954143;73.173343;165.937223;637.142178;142.654379;-0.054568;27.886347;8.27;0;0;0;0;0;0;0;05/05/2017 11:25:30;94.53260016;4.726630008;2160.251375;10.0494894
2170.000117;20.15714;44.040534;76.083761;165.907167;633.178965;141.691917;-0.052247;27.858944;8.38;0;0;0;0;0;0;0;05/05/2017 11:25:35;95.33914422;4.767828843;2179.080824;10.01505547
2174.999403;20.197439;44.185801;73.758785;165.817214;630.477059;141.24896;-0.067088;27.874885;8.49;0;0;0;0;0;0;0;05/05/2017 11:25:40;96.11590727;4.809752198;2286.171063;9.980015987
2179.999689;20.249028;44.228798;72.277949;165.540612;627.314893;140.118578;-0.089504;27.810863;8.55;0;0;0;0;0;0;0;05/05/2017 11:25:45;96.37590361;4.815261044;2297.188755;9.983935743
2184.999975;20.341114;44.384372;73.040885;164.869598;624.068968;138.554411;-0.07537;27.850684;8.65;0;0;0;0;0;0;0;05/05/2017 11:25:50;96.86234818;4.84534413;2404.8583;9.975708502
2189.999261;20.364917;44.545471;72.562705;164.629865;620.333123;137.066105;-0.066433;27.835011;8.71;0;0;0;0;0;0;0;05/05/2017 11:25:55;96.81611066;4.842148088;2416.598861;9.934906428
2194.999547;20.345267;44.729514;74.308762;164.513034;615.966577;136.70358;-0.091952;27.855082;8.73;0;0;0;0;0;0;0;05/05/2017 11:26:00;95.67400163;4.787286064;2420.537897;9.924205379
2199.999833;20.451807;44.742436;73.197307;162.66212;610.40299;136.647572;-0.081961;27.805826;8.91;0;0;0;0;0;0;0;05/05/2017 11:26:05;95.04218362;4.749379653;2547.559967;9.980976013
2205.000119;20.549947;44.697219;71.764042;162.573586;607.223228;135.085503;-0.094998;27.795541;9.06;0;0;0;0;0;0;0;05/05/2017 11:26:10;94.45812395;4.726130653;2579.564489;9.995812395
2209.999405;20.657703;44.731577;70.985166;164.11548;603.998396;133.908584;-0.114358;27.722599;9.17;0;0;0;0;0;0;0;05/05/2017 11:26:15;92.21217244;4.612003381;2696.534235;9.986475063
2214.999691;20.691039;44.79402;72.578302;163.932343;602.815258;133.059559;-0.091447;27.784358;9.25;0;0;0;0;0;0;0;05/05/2017 11:26:20;89.44170213;4.474893617;2808.510638;9.951489362
2219.999977;20.654392;44.906297;74.338141;164.741911;602.41012;132.231325;-0.065981;27.814994;9.33;0;0;0;0;0;0;0;05/05/2017 11:26:25;87.7832048;4.392459297;2922.022279;9.963153385
2224.999263;20.573881;45.138589;74.436499;164.608136;602.759049;132.102895;-0.055181;27.795888;9.3;0;0;0;0;0;0;0;05/05/2017 11:26:30;84.3991453;4.221367521;2914.529915;9.9
2229.999549;20.56027;45.372433;70.811582;164.46325;604.09598;131.806813;-0.075191;27.766666;9.21;0;0;0;0;0;0;0;05/05/2017 11:26:35;81.04919423;4.049194232;2892.281595;9.889737065
2234.999835;20.741505;45.520785;70.100671;162.652884;604.739694;132.000286;-0.074121;27.864483;9.09;0;0;0;0;0;0;0;05/05/2017 11:26:40;78.69941226;3.934508816;2863.140218;9.817800168
2240.000121;20.711637;45.434234;73.773503;162.806025;602.172735;130.995914;-0.083362;27.834512;8.91;0;0;0;0;0;0;0;05/05/2017 11:26:45;75.63523573;3.784946237;2729.528536;9.753515302
2244.999407;20.686921;45.547508;75.073306;163.52718;599.878935;129.406804;-0.102792;27.912795;8.82;0;0;0;0;0;0;0;05/05/2017 11:26:50;74.01970443;3.702791461;2709.359606;9.735632184
2249.999693;20.672382;45.629831;75.80241;162.500892;597.928763;129.228057;-0.084572;27.966004;9.05;0;0;0;0;0;0;0;05/05/2017 11:26:55;74.49623431;3.728033473;2761.506276;9.941422594
2254.999979;20.623228;45.531408;73.511831;161.787185;596.881479;129.201624;-0.06416;27.971063;9.23;0;0;0;0;0;0;0;05/05/2017 11:27:00;74.02803738;3.700934579;2897.196262;10.14018692
2259.999265;20.694323;45.56414;69.917393;162.249253;594.632294;128.419518;-0.068308;27.900339;9.15;0;0;0;0;0;0;0;05/05/2017 11:27:05;72.85063291;3.638818565;2877.637131;10.07172996
2264.999551;20.799957;45.811097;69.699479;164.812043;591.582475;127.574166;-0.072338;27.834264;9.17;0;0;0;0;0;0;0;05/05/2017 11:27:10;72.38799662;3.617075232;2882.502113;10.079459
2269.999836;20.773243;45.976185;68.99405;164.425346;589.573587;126.900396;-0.045468;27.855197;9.25;0;0;0;0;0;0;0;05/05/2017 11:27:15;72.1693617;3.604255319;2902.12766;10.14808511
2274.999123;20.826513;45.971859;66.116889;163.242962;589.264223;127.329831;-0.061535;27.959196;9.26;0;0;0;0;0;0;0;05/05/2017 11:27:20;71.71550256;3.588586031;2904.599659;10.1286201
2279.999409;20.913452;46.068698;67.18981;164.507355;589.326304;127.699438;-0.080334;27.883105;9.23;0;0;0;0;0;0;0;05/05/2017 11:27:25;71.28037383;3.560747664;2897.196262;10.09345794
2284.999695;20.977978;46.114989;68.532463;165.688654;588.363408;127.602941;-0.05971;27.93823;9.31;0;0;0;0;0;0;0;05/05/2017 11:27:30;71.55175364;3.575705731;2917.023097;10.16253208
2289.99998;20.964317;46.204817;69.665641;165.18977;585.470778;126.625313;-0.043912;27.903652;9.23;0;0;0;0;0;0;0;05/05/2017 11:27:35;70.68224299;3.53271028;2897.196262;10.00934579
2294.999267;20.936572;46.32082;72.087829;163.986209;583.474989;126.126919;-0.105054;27.872577;9.33;0;0;0;0;0;0;0;05/05/2017 11:27:40;71.06169666;3.553556127;3016.281063;10.05741217
2299.999553;21.09656;46.482435;72.368776;163.896503;584.835179;125.269619;-0.11009;27.834472;9.51;0;0;0;0;0;0;0;05/05/2017 11:27:45;71.91644909;3.599651871;3063.533507;10.10008703
2305.000839;21.193204;46.672577;76.035097;164.329138;589.698086;125.123773;-0.048141;27.83896;9.56;0;0;0;0;0;0;0;05/05/2017 11:27:50;71.77884615;3.586538462;3173.076923;10.06730769
2309.999125;21.113141;46.724704;77.374285;164.34778;591.397003;124.820807;-0.059911;27.828037;9.43;0;0;0;0;0;0;0;05/05/2017 11:27:55;70.65859983;3.53673293;3232.497839;9.925669836
2315.00241;20.954599;46.749899;72.771177;164.891666;592.406048;123.387186;-0.112696;27.730605;9.23;0;0;0;0;0;0;0;05/05/2017 11:28:00;69.00934579;3.448598131;3177.570093;9.757009346
2320.000697;20.988097;46.845064;75.248963;165.008796;595.133434;123.605811;-0.109073;27.696883;9.07;0;0;0;0;0;0;0;05/05/2017 11:28:05;67.69656329;3.383906119;3134.953898;9.626152557
2325.000982;21.032446;46.86462;74.295637;164.441466;597.550472;123.5563;-0.075139;27.680099;8.92;0;0;0;0;0;0;0;05/05/2017 11:28:10;66.63741722;3.332781457;3004.966887;9.61589404
2330.000268;21.10022;46.999491;75.803331;162.522671;596.800275;122.662534;-0.077975;27.923101;8.88;0;0;0;0;0;0;0;05/05/2017 11:28:15;66.12706271;3.303630363;2995.049505;9.629537954
2335.000555;21.149407;46.971987;74.532646;162.007125;593.77631;122.040414;-0.101065;27.957046;8.83;0;0;0;0;0;0;0;05/05/2017 11:28:20;65.6746097;3.281018899;2982.744454;9.734593262
2340.000841;21.242836;47.052467;73.715199;164.381937;588.288734;121.675899;-0.08969;27.900932;8.88;0;0;0;0;0;0;0;05/05/2017 11:28:25;65.68234323;3.285478548;2904.290429;9.910891089
2345.000126;21.405549;47.038029;74.259934;163.97578;581.881584;121.944556;-0.034169;27.846431;9.08;0;0;0;0;0;0;0;05/05/2017 11:28:30;66.61828859;3.331375839;2953.020134;10.0864094
2350.000412;21.434778;47.070585;72.026864;162.323045;582.367169;121.824366;-0.046022;27.933619;9.26;0;0;0;0;0;0;0;05/05/2017 11:28:35;67.4241908;3.373083475;2904.599659;10.24105622
2355.000699;21.426518;47.188506;71.254604;162.961862;584.592882;122.604973;-0.0507;27.833429;9.31;0;0;0;0;0;0;0;05/05/2017 11:28:40;67.71257485;3.387510693;3011.120616;10.28485885
2360.000984;21.441391;47.168379;71.44733;163.174471;587.720357;123.577623;-0.067419;27.806262;9.3;0;0;0;0;0;0;0;05/05/2017 11:28:45;67.75811966;3.384615385;3196.581197;10.26666667
2365.00027;21.407913;47.299917;72.771961;162.785075;589.359507;123.397356;-0.065676;27.875655;9.26;0;0;0;0;0;0;0;05/05/2017 11:28:50;67.7427598;3.391822828;3279.386712;10.22231687
2370.000556;21.500185;47.393796;73.651448;163.459207;590.897584;123.423072;-0.08017;27.82539;9.02;0;0;0;0;0;0;0;05/05/2017 11:28:55;67.11101836;3.351419032;3213.689482;10.01752922
2375.000843;21.538668;47.436568;70.897853;164.515381;589.24748;122.711437;-0.086667;27.808793;8.88;0;0;0;0;0;0;0;05/05/2017 11:29:00;66.77145215;3.339933993;3085.808581;9.865511551
2380.000128;21.445083;47.509545;68.497753;161.756967;582.680533;121.413285;-0.098;27.945938;8.75;0;0;0;0;0;0;0;05/05/2017 11:29:05;66.50285714;3.32244898;2873.469388;9.608163265
2385.000414;21.338214;47.564592;68.820411;161.940802;577.231714;121.816929;-0.076709;27.982646;8.8;0;0;0;0;0;0;0;05/05/2017 11:29:10;67.32540984;3.363114754;2885.245902;9.683606557
2390.0007;21.439883;47.651422;69.491016;163.622657;572.735348;121.198936;-0.071858;27.88234;9.21;0;0;0;0;0;0;0;05/05/2017 11:29:15;69.91857506;3.498727735;2985.581001;10.08566582
2395.000986;21.43905;47.639152;70.852385;165.647749;569.644724;121.429062;-0.084468;27.858068;9.53;0;0;0;0;0;0;0;05/05/2017 11:29:20;72.05143854;3.605928509;3068.875327;10.41499564
2400.000272;21.575608;47.809707;71.034662;165.700294;567.466674;120.794301;-0.065348;27.722725;9.68;0;0;0;0;0;0;0;05/05/2017 11:29:25;72.9770318;3.653710247;3206.713781;10.31007067
2405.000558;21.591979;47.887418;69.897667;164.102347;566.940914;120.668589;-0.018281;27.740953;9.71;0;0;0;0;0;0;0;05/05/2017 11:29:30;73.07351639;3.653675819;3410.097431;10.1231178
2410.000844;21.58092;47.820281;70.02806;163.461602;567.840702;121.161463;-0.023551;27.704753;9.73;0;0;0;0;0;0;0;05/05/2017 11:29:35;73.15439219;3.660159716;3416.149068;10.04347826
2415.00013;21.540907;47.92672;70.362771;161.362982;569.152403;120.758435;-0.054788;27.70126;9.71;0;0;0;0;0;0;0;05/05/2017 11:29:40;73.02480071;3.653675819;3410.097431;9.947741364
2420.000416;21.641345;48.082617;66.642118;160.442984;571.405346;119.908513;-0.096413;27.782548;9.61;0;0;0;0;0;0;0;05/05/2017 11:29:45;72.42230026;3.621597893;3380.158033;9.841088674
2425.000702;21.662494;48.050118;67.345219;164.621038;571.63246;119.695441;-0.084908;27.81328;9.55;0;0;0;0;0;0;0;05/05/2017 11:29:50;72.09082969;3.602620087;3362.445415;9.799126638
2430.000988;21.755512;48.03382;70.036766;165.462211;569.771884;119.520501;-0.085674;27.735982;9.4;0;0;0;0;0;0;0;05/05/2017 11:29:55;71.13017241;3.556034483;3318.965517;9.700862069
2435.000274;21.769473;48.186325;74.08002;165.64316;568.123799;118.804702;-0.106037;27.662184;9.34;0;0;0;0;0;0;0;05/05/2017 11:30:00;70.53773585;3.528301887;3301.886792;9.660377358
2440.00456;21.935255;48.218793;77.102597;165.93683;566.841708;118.493046;-0.068089;27.753898;9.44;0;0;0;0;0;0;0;05/05/2017 11:30:05;70.85294118;3.539792388;3330.449827;9.772491349
2445.000846;21.82541;48.265825;79.64546;166.169003;568.440085;117.908951;-0.038988;27.764209;9.66;0;0;0;0;0;0;0;05/05/2017 11:30:10;71.58730159;3.579365079;3395.061728;10.07848325
2450.000132;21.878573;48.506816;74.739654;164.832568;570.998593;118.350189;-0.031555;27.757007;9.68;0;0;0;0;0;0;0;05/05/2017 11:30:15;71.19876325;3.556537102;3401.060071;10.08657244
2455.000418;22.021833;48.553688;72.994536;161.799365;570.910867;118.373461;-0.113104;27.756537;9.61;0;0;0;0;0;0;0;05/05/2017 11:30:20;69.99824407;3.496049166;3380.158033;10.00526778
2460.000704;21.964963;48.539355;74.76959;161.902391;571.603614;118.322692;-0.130202;27.863421;9.48;0;0;0;0;0;0;0;05/05/2017 11:30:25;68.75954861;3.4375;3342.013889;9.892361111
2465.00099;21.949577;48.578555;77.002771;161.796487;573.309844;118.098766;-0.130387;27.884897;9.34;0;0;0;0;0;0;0;05/05/2017 11:30:30;67.43396226;3.367924528;3301.886792;9.764150943
2470.000276;21.870262;48.593723;70.525168;163.245089;571.162293;117.995954;-0.117646;27.842921;9.21;0;0;0;0;0;0;0;05/05/2017 11:30:35;66.49448685;3.321458863;3172.179813;9.637828668
2475.000562;21.806098;48.655485;66.807414;163.521318;566.411315;117.898389;-0.073459;27.888993;9.12;0;0;0;0;0;0;0;05/05/2017 11:30:40;65.88888889;3.296296296;3055.555556;9.62037037
2480.005848;21.966524;48.636163;68.387995;162.235013;561.433387;118.159837;-0.020612;27.97033;9.09;0;0;0;0;0;0;0;05/05/2017 11:30:45;65.7968094;3.287993283;3047.858942;9.651553317
2485.001134;22.072252;48.613347;67.539751;161.714536;558.521415;117.264235;0.0196;27.9226;9.21;0;0;0;0;0;0;0;05/05/2017 11:30:50;66.57845632;3.330788804;3078.880407;9.852417303
2490.00142;22.033451;48.789948;73.162324;161.471612;555.962242;116.226844;-0.019197;27.770296;9.62;0;0;0;0;0;0;0;05/05/2017 11:30:55;69.19947276;3.460456942;3383.128295;10.25571178
2495.001706;22.126064;48.898568;77.023341;164.504787;555.054231;116.962078;-0.083524;27.666481;9.7;0;0;0;0;0;0;0;05/05/2017 11:31:00;69.94247788;3.494690265;3699.115044;10.27964602
2500.001992;22.004441;48.784905;72.704367;165.399857;555.515133;117.547207;-0.059523;27.753734;9.76;0;0;0;0;0;0;0;05/05/2017 11:31:05;70.50177936;3.523131673;3914.590747;10.31494662
2505.001278;21.968208;48.825499;69.628226;164.717594;553.929025;117.13271;-0.011449;27.96483;9.76;0;0;0;0;0;0;0;05/05/2017 11:31:10;70.83451957;3.542704626;4012.455516;10.28558719
2510.001564;22.146745;48.926967;73.027759;165.040817;552.184669;116.643222;-0.031334;27.922641;9.73;0;0;0;0;0;0;0;05/05/2017 11:31:15;70.88997338;3.543034605;3904.170364;10.2094055
2515.00185;22.195146;48.960782;72.686955;165.06435;552.077764;117.223381;-0.080943;27.896735;9.7;0;0;0;0;0;0;0;05/05/2017 11:31:20;71.07168142;3.553097345;3893.80531;10.16283186
2520.001136;22.264894;49.142478;70.636514;162.618074;551.191164;116.779934;-0.082941;27.949242;9.74;0;0;0;0;0;0;0;05/05/2017 11:31:25;71.62699822;3.585257549;3809.946714;9.954706927
2525.001422;22.10547;49.196499;70.034885;163.309593;548.321898;116.461676;-0.108003;27.861465;9.78;0;0;0;0;0;0;0;05/05/2017 11:31:30;72.00980392;3.598039216;3823.529412;9.950980392
2530.001708;21.997221;48.983087;73.782672;161.667008;546.96701;116.190825;-0.143275;27.851001;9.78;0;0;0;0;0;0;0;05/05/2017 11:31:35;72.03921569;3.598039216;3823.529412;9.931372549
2535.001994;22.05711;49.088047;75.105537;163.054816;550.435611;115.413628;-0.114209;27.905554;10.01;0;0;0;0;0;0;0;05/05/2017 11:31:40;73.45677889;3.673339399;4003.639672;10.04913558
2540.00128;22.255366;49.103283;74.313213;163.027043;554.909128;115.030086;-0.068019;27.880871;10.11;0;0;0;0;0;0;0;05/05/2017 11:31:45;73.61616162;3.676767677;4242.424242;10.04040404
2545.001566;22.281417;49.245069;71.80636;164.58398;559.803274;115.749832;-0.062239;27.889575;10.07;0;0;0;0;0;0;0;05/05/2017 11:31:50;72.9441903;3.643183898;4327.538884;9.943275389
2550.001852;22.195173;49.277009;70.611952;164.135665;563.20391;116.952522;-0.085532;27.854474;9.85;0;0;0;0;0;0;0;05/05/2017 11:31:55;70.82421525;3.541704036;4242.152466;9.72735426
2555.001138;22.189735;49.337213;71.611638;165.116059;563.26357;117.445665;-0.125006;27.810409;9.62;0;0;0;0;0;0;0;05/05/2017 11:32:00;68.9288225;3.450790861;4059.753954;9.569420035
2560.001424;22.2562;49.434435;72.691123;164.513977;561.365517;116.802331;-0.150627;27.813796;9.34;0;0;0;0;0;0;0;05/05/2017 11:32:05;66.62264151;3.330188679;3867.924528;9.547169811
2565.00171;22.313579;49.452842;70.813342;165.254966;557.056287;115.552246;-0.113604;27.777003;9.21;0;0;0;0;0;0;0;05/05/2017 11:32:10;65.49618321;3.27480916;3731.976251;9.591178965
2570.001996;22.171741;49.445535;68.779423;164.954557;543.83172;114.158031;-0.070671;27.943959;9.35;0;0;0;0;0;0;0;05/05/2017 11:32:15;65.58454936;3.27639485;3587.982833;9.810300429
2575.001282;22.16432;49.463386;69.927769;164.70822;534.820762;113.023008;-0.088678;28.0011;9.45;0;0;0;0;0;0;0;05/05/2017 11:32:20;65.84761905;3.295238095;3523.809524;9.904761905
2580.001568;22.258616;49.454315;72.182684;165.811652;529.735837;111.77133;-0.071521;27.976879;9.95;0;0;0;0;0;0;0;05/05/2017 11:32:25;68.54841629;3.424434389;3683.257919;10.33303167
2585.001854;22.353105;49.51882;72.10047;166.409332;528.612062;110.621941;-0.107434;27.852378;10.43;0;0;0;0;0;0;0;05/05/2017 11:32:30;71.32828761;3.569536424;4058.656575;10.25070956
2590.00114;22.397093;49.550188;75.167749;163.686324;528.281284;109.004243;-0.083395;27.811669;10.68;0;0;0;0;0;0;0;05/05/2017 11:32:35;72.91763566;3.645348837;4263.565891;10.2005814
